SPEAKER_01	？？？？
N105_C00_094_01_01	豊かな緑と水のおかげで、\nここじゃ新鮮な野菜がいっぱい穫れる。\nおかげでチョコボの飼育も盛んなんだ。
N999_C02_094_03_01	チョコボの生態
N999_C02_094_04_01	あなたにも飼えるチョコボ
N106_C02_095_02_01	僕も黒チョコボで飛びたいよお。\nでも、僕が近づくと怒るんだ。\n愛が足りないのかなあ。
N107_C01_095_01_01	チョコボってかわいいんだけど\nちょっとくさいのよね！
N105_C00_095_03_01	珍しいだろ？\n黒チョコボってんだ。<P>\nこいつらは人に慣れたせいか\n飛べなくなっちまったけど、<P>\n北のチョコボの村にいる\n野生の黒チョコボなら\n高度は低いが、空も飛ぶぜ！<P>\nただし、森にしか降りれないけどな。
N103_C02_095_04_01	黒チョコボは旅の帰り道を覚えてて\n自分で戻ってくれるの。<P>\nでも、気性が荒いから\n１往復で逃げちゃうけどね。
N999_C03_095_01_01	新種のチョコボ発見される！\n黒チョコボと命名！\nトロイア新聞
N116_C01_095_05_01	キューン　キューン。
N102_C01_091_08_01	ママー！<P>\n好きだー！<P>\nげッ！<P>\n別人じゃねーか！
N109_C02_091_07_01	あーら、僕！\nちょっとかわいいじゃない！
N109_C01_091_02_01	ここは空気も食べ物も美味しいし、\nなんたって女が多いのが気楽よね！
N105_C00_091_09_01	おぬしらは私がお相手いたそう。<P>\nなんじゃ、その顔は！
N104_C00_091_04_01	長生きはするもんじゃの！\nわしゃ、天国よりこっちがいいわい！
N102_C02_091_06_01	やった！今日はカウンターに座れたぜ！
N114_C01_091_05_01	いつ見てもここのねーちゃんは最高だぜ！
N103_C00_091_10_01	あら、お兄さん。\nどうぞごひいきにね！
N102_C02_092_01_01	お客さん、お金は大丈夫かい？\nこっから先は高いよ。
N105_C00_092_02_01	ここは会員制だよ。\nさ、出てった出てった。
N109_C02_092_03_01	今度は毛皮が欲しいわあ。
N104_C00_092_04_01	よっしゃよっしゃ！\nなんでも買うたるさかいにな！
N103_C00_092_05_01	お料理運んでこなくちゃ！
N104_C02_092_07_01	その時じゃ！\nワシがゴブリンにクリティカルヒットじゃ！
N109_C01_092_08_01	このおじいさん、昔の武勇伝ばかりで\nもう、うんざり！
N105_C00_092_09_01	くそー、あのジジイ！\n僕のジェニファーに！
N104_C00_093_02_01	真っ昼間からあんたも好きじゃの！
N109_C02_093_03_01	キャ！<P>\n楽屋に入ってこないでよ！
E0035_00_100_a_01	(GILBART)！
E0035_00_100_a_02	(CECIL)か…無事だったんだね。\n僕も…戦うよ…。
E0035_00_100_a_03	そんな体で何ができる！\n大人しく寝ておれ！
E0035_00_100_a_04	(TELLA)さん…\n生きていてくれたんですね。<P>\nすみません…\n僕がアンナを殺したも同然です…。
E0035_00_100_a_05	……。
E0035_00_100_a_06	本当に…うう…。
E0035_00_100_a_07	(GILBART)殿、今は養生せねば…。
E0035_00_100_a_08	(YANG)…君も無事だったのか。\nじゃあ、(RYDIA)も…？
E0035_00_100_a_09	面目ない…。
E0035_00_100_a_10	そうか…かわいそうに…。<P>\nみんなが戦っている時に\n僕は情けないよ…。
E0035_00_100_a_11	大丈夫じゃ！\nこの(CID)と\nエンタープライズがついとる！<P>\n聞けば(CECIL)や(ROZA)が\n世話になったそうじゃ。\nワシにまかしとくんじゃな！
E0035_00_100_a_12	あなたが(CID)？\nじゃあ、上手く飛空艇を…。<P>\n！！
E0035_00_100_a_13	(CECIL)！\n(ROZA)は？
E0035_00_100_a_14	このトロイアの土のクリスタルと\n引き換えということになってしまった…。\nだが、クリスタルはダークエルフに…。
E0035_00_100_a_15	ダークエルフ…。
E0035_00_100_a_16	(CECIL)、これを持っていってくれ…。
E0035_00_100_a_17	これは？
E0035_00_100_a_18	僕の代わりさ…\n持っていってくれ…。
E0035_00_100_a_19	『ひそひ草』を手に入れた。
E0035_00_100_a_20	(CECIL)…\n(ROZA)を必ず！
E0081_01_100_a_01	(CECIL)たちが…危ない！
E0081_01_100_a_02	まだ、動ける体ではありません！
E0081_01_100_a_03	どこへ行こうというのです！
E0081_01_100_a_04	…心配いらない。\nすぐそこの竪琴まで…うッ！
E0081_01_100_a_05	あなたは、まだ歩くことさえ\nままならぬはず！\n無理をしては！
E0081_01_100_a_06	構わないさ…\n(CECIL)たちを救えるのは\n僕しか…いない！
E0038_00_100_a_01	やったようだね…。
E0038_00_100_a_02	(GILBART)！君のおかげだ。
E0038_00_100_a_03	そんなこと…。
E0038_00_100_a_04	でも、なぜきゃつはあの歌で？
E0038_00_100_a_05	以前、吟遊詩人として放浪していた頃…\n悪しき妖精を戒める歌というのを\n聞いたことがあって…。<P>\nそれで、もしやと思って…。
E0038_00_100_a_06	おかげで助かりもうした。
E0038_00_100_a_07	そんな…僕なんか…\nうッ…！
E0038_00_100_a_08	(GILBART)！
E0038_00_100_a_09	(TELLA)さん…。
E0038_00_100_a_10	アンナも幸せじゃった。\nおぬしのような勇敢な者に\n愛されたのだからな…。
E0038_00_100_a_11	(TELLA)さん…。
E0038_00_100_a_12	今は、その身を治すことだけを考えるのだ。\nアンナの仇は、私のメテオで\n必ず取ってみせる！<P>\n(GILBART)…おぬしの分もな。
E0038_00_100_a_13	…ありがとうございます。
E0038_00_100_a_14	(GILBART)、君は…\n勇気ある男だ…！
E0038_00_100_a_15	アンナ…\nなんとなくわかった気がするよ…。
E0039_00_098_a_01	それは！
E0039_00_098_a_02	まさしく、土のクリスタル！
E0039_00_098_a_03	取り戻してくれたのね！
E0039_00_098_a_04	やったー！
E0039_00_098_a_05	クリスタルを手に入れたようだな。
E0039_00_098_a_06	この声は！
E0039_00_098_a_07	(CAIN)！
E0039_00_098_a_08	表に出て飛空艇に乗れ…。\n(ROZA)の居場所まで\n連れて行ってやろう。
E0040_01_320_a_01	土のクリスタルは？
E0040_01_320_a_02	ここにある！\n(ROZA)はどこだ！？
E0040_01_320_a_03	フッ、慌てるな。\n俺の飛空艇についてこい。
N101_C02_096_01_01	ようこそトロイア城へ！
N101_C02_096_02_01	旅のお方ですね。\nゆっくりしてってください。
N101_C02_096_03_01	クリスタルのことで？\nならば、城内の神官様たちに\n会われるがよい。
N101_C02_096_04_01	神官様は神に仕える厳粛なお方。\nくれぐれも失礼のないようにな。
N120_C03_096_08_01	ケロ　ケロ！
N120_C03_096_06_01	グエ　グエ！
N120_C03_096_05_01	カエルはいいな…。
N101_C02_097_01_01	ダムシアンの生き残りが\n流れ着いているらしい。\n本人は王子と名乗っているらしいが…。
N101_C02_097_02_01	トロイアは戦に巻き込まれたことがない。\nもし、戦になれば私たちが\nどこまで国を守れるやら…。
N101_C02_097_03_01	バロンが不穏な動きをしてるらしいが、\nここにも襲ってはこないだろうな。
N101_C02_097_04_01	このトロイアは女たちの手によって\n守られている。\n我ら兵士たちも実は、みんな女さ。
N105_C00_097_07_01	おばあさんではないわ！\nこれでも大臣じゃぞ！\n神官様たちは奥におわせられる。
N101_C02_097_05_01	踊りを踊れ？\n無礼な！私は近衛兵だ！
N101_C02_097_06_01	これはレオタードのようだが我々の戦闘服！\n動きやすいし、\nなにしろファッショナブルだろう？
N109_C02_104_01_01	ここは地下牢だったが\n今では宝物庫になっている。
N109_C02_104_01_02	神官様のお許しがあるのか？
N109_C02_104_01_03	欲のない奴らだ。
N109_C02_104_01_04	嘘を申せ！\nちゃんとわかるぞ！
N109_C02_104_01_05	ならば宝物を持っていかれよ。
N101_C02_100_01_01	病人が伏せっています。\nお静かに！
N102_C02_100_02_01	(GILBART)様は絶対安静の身。\n私？看護師です。\n先生はそっち。
N103_C01_100_03_01	今、無理をさせてはなりません。\nもともと丈夫でない上に\nだいぶ衰弱されています。
P007_C00_100_04_01	(CECIL)…\n(ROZA)を必ず！
P007_C00_100_04_02	僕の分も…頼むよ。
P007_C00_100_04_03	(TELLA)さんが！？<P>\nなんで…僕の周りの人はみんな…。
P007_C00_100_04_04	(YANG)まで…。<P>\n僕が…もっと強ければ…。
P007_C00_100_04_05	そうか、(YANG)は無事か…。\n奥さんに知らせてあげたかい…？
N999_C07_100_03_01	(GILBART)の竪琴だ…。
N101_C02_098_01_01	神官様たちは、８人姉妹。\n代々クリスタルに仕えられている。
N101_C02_098_02_01	野蛮な男が国をおさめるよりはるかにいい。
N010_C00_098_03_01	土のクリスタル？\nそれがダークエルフに\n盗まれてしまって弱っているんだ。
N010_C00_098_03_02	クリスタルは持つ者によって\nその力を変えます！\n邪悪な者が持てば恐ろしいものに！
N010_C00_098_03_03	クリスタルは４つ以上あるという\n噂が本当ならば、まだ望みはあるわよ。
N010_C00_098_04_01	このトロイアは、我々８人の神官が\nおさめています。<P>\n土のクリスタルの恵みを\n授かっていたのですが…。
N010_C00_098_04_02	いったい何が起こったの！？
N010_C00_098_04_03	たいへーん！\nトロイアだけじゃなく世界が危ないわ！
N010_C00_098_05_01	北東の洞窟の中では\n金属製の武器や防具を身に着けてると\n動きが鈍ってしまうの！
N010_C00_098_05_02	せっかく戻ってきたのに！\n仕方ありません。\n貸すだけですよ！
N010_C00_098_05_03	こんなことにならないように\nクリスタルはあちこちに分かれていたのに。
N010_C00_098_06_01	土のクリスタルは差し上げることはできないが\n取り返してきてくれるのなら\n貸すことぐらいはできるじゃろう。
N010_C00_098_06_02	今の声は、いったい？
N010_C00_098_06_03	クリスタルを揃えし者は\n恐るべき力を得ると言われておる。
N010_C00_098_07_01	ダークエルフなら北東の島の\n洞窟に住んでるよ！
N010_C00_098_07_02	なんだ、今の声は！
N010_C00_098_07_03	クリスタルが奪われたあ？\n早く取り戻してよ！
N010_C00_098_08_01	クリスタルを取り返せたら\n貸すことを約束しましょう。\nひとまずここにお持ちください。
N010_C00_098_08_02	何か事情がありそうですね。\n地下の宝を使ってください。
N010_C00_098_08_03	トロイアの損失よりも、\nすべてのクリスタルがそのゴルベーザに\n渡ったことの方が重大です！
N010_C00_098_09_01	クリスタルがなくなっちゃうと\n荒れた大地に戻っちゃうわ！
N010_C00_098_09_02	何か事情があるようですね。\n土のクリスタルは約束どおり\nお貸しいたします。
N010_C00_098_09_03	土のクリスタルが？\nなんということでしょう！
N010_C00_098_10_01	ダークエルフは金属製の武器に弱い。\nその弱点を補うため\n洞窟を磁力で覆っているんです。
N010_C00_098_10_02	クリスタルは、お貸しいたそう。\nくれぐれも用心してな！
N010_C00_098_10_03	よりによって邪悪な者が\nクリスタルを揃えるとは！
E0036_01_192_a_01	なんちゅう磁力じゃ！\nこりゃ、金属製の武器防具を\n装備しとったら身動きとれんぞ！
E0036_01_192_a_02	私の爪ならば平気なようです。
E0036_01_192_a_03	案ずるな！\n私の魔法がついておる！
E0081_00_201_a_01	オマエタチ\nヨク　ココマデ　コレタ！<P>\nダガ　タドリツクコトハ　デキテモ\nツチノ　クリスタルハ\nオマエタチノ　テニ　モドラナイ。<P>\nソンナ　ソウビデ　コノ　ワタシノ\nマリョクニ　カテルト　オモウカ？
E0081_00_201_a_02	(CECIL)殿！
E0081_00_201_a_03	ここは私らにまかせておけい！
E0081_00_201_b_01	オロカモノ！
E0081_00_201_b_02	オロカナ　ソロソロ　コチラカラ　イクゾ！
E0081_00_201_b_03	だめだ…勝ち目がない…。
E0081_00_201_b_04	剣さえ使えれば…。
E0081_00_201_b_05	くっそー…。
E0081_00_201_b_06	ナラバ　スガタ　カエルシカ　ナイ！
E0081_00_201_a_04	剣さえ使えれば…！
E0081_02_201_a_01	ひそひ草から(GILBART)の\n竪琴が聞こえてきた！
E0081_02_201_a_02	おお…。
E0081_02_201_a_03	この温かい音色は…。
E0081_02_201_a_04	(GILBART)の竪琴だ！
E0081_02_201_a_05	ナンダ！\nコノ　フカイナ　オトハ！\nグ…ゲゲゲ！
E0081_02_201_a_06	今だ(CECIL)！\nこの音色が流れている間は\nヤツも磁力を操ることはできないはずだ！<P>\n剣を！剣を装備するんだ…！
E0081_02_201_a_07	わかった…(GILBART)！
E0037_00_201_a_01	ガゴゴ…　ヨクモ！\nオマエタチ　コロス…！
E0037_00_201_a_02	クク…\nナゼ　アノオトガ　ココマデ！<P>\nクリスタルサエ　アレバ…\nエイエンノ　イノチガ…\nグガゲゴ！
E0037_00_201_a_03	やったぞ、(GILBART)！
E0037_00_201_a_04	『土のクリスタル』を手に入れた！
E0025_00_209_a_01	出でよスカルミリョーネ！
E0025_00_209_a_02	土のスカルミリョーネ、\nこちらに…。
E0025_00_209_a_03	あの(CECIL)とかいう者、侮れん。\n今のうちに手を打っておいた方がよさそうだ。<P>\n幸い奴は暗黒騎士。\nお前の率いるアンデッドたちには\nその剣も鈍ろうというもの。<P>\nだが、奴は試練の山を登っている。
E0025_00_209_a_04	では、パラディンに…？
E0025_00_209_a_05	そうなる前に始末するのが、お前の役目。
E0025_00_209_a_06	…ご心配無用。\nゴルベーザ様はゆっくりここで\nご覧ください…。
E0025_00_209_a_07	では行くがよい！
E0025_00_209_a_08	は…。
E0025_00_209_a_09	おもしろくなってきたな。\n(CAIN)。
E0025_00_209_a_10	は…。\nしかし、(CECIL)の力、侮っては…。
E0025_00_209_a_11	かつての友をうやまう気持ちもわかるが…。\nだからこそスカルミリョーネを差し向けた。<P>\n奴も四天王の一人。\n楽しませてくれるはず。\nなあ(ROZA)よ！
E0025_00_209_a_12	ヤツとは、この(CAIN)が！
E0025_00_209_a_13	この間のような失態を\n見せておいて何を言う！<P>\nお前は(ROZA)の\n見張りをしておればよい！
E0025_00_209_a_14	は…！
E0025_00_209_a_15	(CECIL)、気をつけて…！
E0034_00_209_a_01	カイナッツォまでもやられたか。\nだいぶ腕を上げたようだな…。
E0034_00_209_a_02	残り１つのクリスタルですが…。
E0034_00_209_a_03	わかっている…。\nしかし、あそこは少しばかり厄介だ。
E0034_00_209_a_04	(CECIL)に取ってこさせては\nいかがでしょう？
E0034_00_209_a_05	ヤツに…か？
E0034_00_209_a_06	こちらには、この(ROZA)がいます。\nクリスタルと引き換えに…\nということではいかがでしょう。
E0034_00_209_a_07	なるほど…それはいい。\nヤツを始末するのも\nその時というわけか…。
E0034_00_209_a_08	では、私が伝えてまいりましょう。
E0034_00_209_a_09	(CAIN)！
E0034_00_209_a_10	(CECIL)なんぞより\n俺の方が上だということを教えてやろう。
E0040_00_202_a_01	(CAIN)！
E0040_00_202_a_02	どこへ隠れおった！
E0040_00_202_a_03	そう慌てるな…。\nゴルベーザ様から一言\nお礼が言いたいそうだ。
E0040_00_202_a_04	ゴルベーザ！
E0040_00_202_a_05	約束を守ってもらって嬉しい限りだ…。
E0040_00_202_a_06	姿を見せい！
E0040_00_202_a_07	はやる気持ちもわかるが、\n私の礼を受け取ってほしい。
E0040_00_202_a_08	礼？
E0040_00_202_a_09	私は、君の愛しい(ROZA)と一緒に、\nこのゾットの塔の最上階にいる。<P>\nここまでたどり着ければ\n(ROZA)の命とクリスタルを\n交換してやろう。
E0040_00_202_a_10	ゴルベーザ、貴様！
E0040_00_202_a_11	早く来なければ、君の大事な\n(ROZA)の命の保証はできん…。<P>\nさあ、登ってこい！
E0041_00_206_a_01	ようこそゾットの塔へ！
E0041_00_206_a_02	お初にお目にかかる！
E0041_00_206_a_03	私たちは、この塔を司る四天王、\n風のバルバリシア様の片腕！
E0041_00_206_a_04	メーガス三姉妹のドグ！
E0041_00_206_a_05	同じくマグ！
E0041_00_206_a_06	私はラグ！
E0041_00_206_a_07	残念だがここまで。
E0041_00_206_a_08	クリスタルは私らがいただく。
E0041_00_206_a_09	我ら姉妹のデルタアタックで\n(ROZA)とお別れさ！
E0041_00_206_b_01	姉じゃっ、行くわよ！
E0041_00_206_b_02	今よラグ！私に魔法をっ！
E0041_00_206_b_03	マグ姉さん、跳ね返してっ！
E0041_00_206_b_04	デルタアターック！！
E0041_01_206_a_01	ばかな！
E0041_01_206_a_02	デルタアタックが敗れるとは…。
E0041_01_206_a_03	あねじゃー！
E0042_00_208_a_01	ご苦労、諸君…。
E0042_00_208_a_02	ゴルベーザ！
E0042_00_208_a_03	(ROZA)はどこだ！？
E0042_00_208_a_04	クリスタルが先だ。
E0042_00_208_a_05	(ROZA)は無事なんだろうな？
E0042_00_208_a_06	無論、無事だ。\nさあ、クリスタルをもらおう。
E0042_00_208_a_07	これだ！
E0042_00_208_a_08	『土のクリスタル』を手渡した！
E0042_00_208_a_09	(ROZA)を返せ！
E0042_00_208_a_10	(ROZA)？何のことだ？
E0042_00_208_a_11	なに！？
E0042_00_208_a_12	話が違うぞい！
E0042_00_208_a_13	どこまでも汚いヤツ！
E0042_00_208_a_14	老いぼれに用はない。
E0042_00_208_a_15	貴様になくても私にあるッ！
E0042_00_208_a_16	思い知れ…！\nアンナの痛みを！！
E0042_00_208_b_01	しょせん老いぼれのお前に、
E0042_00_208_b_02	私を倒す力はないはず！
E0042_00_208_b_03	メテオを使う時がきたか…。
E0042_00_208_b_04	やめろっ！そんなことをしたら…。
E0042_00_208_b_05	無茶な、そなたのほうがもたぬ！
E0042_00_208_b_06	この命、すべてをＭＰに変えて、
E0042_00_208_b_07	貴様を…倒すっ！！
E0042_00_208_b_08	うっ、ばっ、ばかな、メテオを…！
E0042_01_208_a_01	メテオを使うとは…\nぐぶッ！
E0042_01_208_a_02	(TELLA)！
E0042_01_208_a_03	だが…クリスタルはいただいた…\n退くぞ(CAIN)！
E0042_01_208_a_04	……。
E0042_01_208_a_05	今のメテオで術が解けたか！\nまあよい、貴様は用済みだ。\nこの借りは必ず返す！
E0042_01_208_a_06	逃すかゴルベーザ！
E0042_01_208_a_07	ぐ…なめるな！
E0042_01_208_a_08	…！？
E0042_01_208_a_09	ぐうッ…\nなぜ…とどめをささない…。
E0042_01_208_a_10	お前は…。
E0042_01_208_a_11	？
E0042_01_208_a_12	お前はいったい…\nぐ…ぐぐ！
E0042_01_208_a_13	…？
E0042_01_208_a_14	こ…この勝負、\nひとまず預けるぞ…！
E0042_01_208_a_15	(CECIL)殿！
E0042_01_208_a_16	大丈夫か！？
E0042_01_208_a_17	あ、ああ…\nさすがにメテオが効いたらしい…。<P>\nそれより、(TELLA)！
E0042_01_208_a_18	倒せなんだか…。
E0042_01_208_a_19	しゃべっちゃいかん！
E0042_01_208_a_20	これも…憎しみにとらわれて戦った\nむくいかもしれん…。<P>\nアンナの仇を…たの…！
E0042_01_208_a_21	(TELLA)！
E0042_01_208_a_22	！
E0042_01_208_a_23	……。
E0042_01_208_a_24	目を開けんかい！\nこのクソじじい！！
E0042_01_208_a_25	……。
E0042_01_208_a_26	(TELLA)殿…。
E0042_01_208_a_27	娘さんと…安らかに暮らすんじゃぞ…。
E0042_01_208_a_28	(TELLA)…\nアンナの仇は…<P>\n僕らが討つ！
E0043_00_208_a_01	(CAIN)…！<P>\n(CAIN)！
E0043_00_208_a_02	…(CECIL)！\nす、すまん…。\n俺はなんということを…。
E0043_00_208_a_03	操られていたんだ…\n仕方ないさ。
E0043_00_208_a_04	しかし…意識はあったのだ。\n俺は、(ROZA)を…。
E0043_00_208_a_05	！<P>\n(ROZA)は！？
E0043_00_208_a_06	この上だ、時間がない！
E0043_00_208_a_07	(CECIL)！
E0043_00_208_a_08	(ROZA)…。
E0043_00_208_a_09	私、あなたが来てくれると\n信じていたわ…。
E0043_00_208_a_10	君がいなくなってわかったよ…。<P>\n僕は、君を…。
E0043_00_208_a_11	(CECIL)…。
E0043_00_208_a_12	……。
E0043_00_208_a_13	やれやれ、お熱いこっちゃ！
E0043_00_208_a_14	(CAIN)！？
E0043_00_208_a_15	正気に戻ったんだ…。
E0043_00_208_a_16	許してくれ(ROZA)…。\n操られていたばかりじゃない！<P>\n俺は君にそばに…\nいてほしかったんだ！
E0043_00_208_a_17	(CAIN)…。
E0043_00_208_a_18	……。
E0043_00_208_a_19	……。
E0043_00_208_a_20	一緒に戦いましょう。\n(CAIN)…。
E0043_00_208_a_21	すまない！\n許してくれ(ROZA)！\n(CECIL)！
E0043_00_208_a_22	……。
E0043_00_208_a_23	ええい！\nごちゃごちゃやっとる場合じゃなかろーが！\nここは危険じゃぞ！
E0043_00_208_a_24	行くぞ(CAIN)！
E0043_00_208_a_25	(CECIL)…。
E0043_00_208_a_26	竜騎士である君の力がいる！\n共にゴルベーザと戦ってくれるな？
E0043_00_208_a_27	…すまん、(CECIL)…\n(ROZA)…！
E0043_00_208_a_28	白魔道士(ROZA)と\n竜騎士(CAIN)が仲間になった！
E0044_00_209_a_01	ほっほっほほほ…
E0044_00_209_a_02	ゴルベーザ様に手傷を負わせるとは、\nお前たちを見くびっていたようね！
E0044_00_209_a_03	ゴルベーザ四天王、\n風のバルバリシアだ！
E0044_00_209_a_04	(CAIN)。\nお前も寝返ったようね。\nそれだけの力を持ちながら！
E0044_00_209_a_05	寝返ったのではなく、\n正気に戻ったと言ってもらおうか、\nバルバリシア！
E0044_00_209_a_06	馴れ馴れしく呼ぶでない！\nこんなことなら、お前も(ROZA)も\n消しておくべきだったわね。<P>\nだが、メテオの使い手ももう、いまい。\nみんな揃ったところで\n仲良く葬り去ってやろう！
E0044_00_209_a_07	フッ、空中戦はお前だけのものじゃない！
E0044_00_209_b_01	だめだ、正面からは風で見えない！
E0044_00_209_b_02	ジャンプで叩くしかない！
E0044_01_209_a_01	(CAIN)、貴様…！\nこの私を倒しても…\n最後の四天王がいる！<P>\nこのゾットの塔もろとも…\n消え去るがいい！！
E0044_01_209_a_02	ほっほっほほほ…
E0044_01_209_a_03	く、崩れる！
E0044_01_209_a_04	くそッ！
E0044_01_209_a_05	ヒャアア！
E0044_01_209_a_06	私につかまって！
E0044_01_209_a_07	テレポ！
N999_C01_208_03_01	カギがかかっている。
P013_C00_209_02_01	後一歩遅れていたら、\nこのギロチンが(ROZA)を…。
E0045_00_109_a_01	底なしのように深そうだ…。
E0045_00_109_a_02	なんだ？
N109_C00_110_10_01	不思議な踊りを見せましょうか？\n裏の大地に伝わる踊りなんですって。<P>\nいくわよ！
N102_C01_106_01_01	ここは、ドワーフの血をひく者の村。\nアガルト。
N103_C00_106_03_01	この村の言い伝えによれば\nすべてのものには裏と表が存在する。\nそう、この世界にも…。
N107_C01_106_05_01	あたし力持ちよ！<P>\nおじいちゃんの、おじいちゃんの\nずうっとおじいちゃんは\nもっと力持ちだったって！
N105_C01_106_02_01	私らは太陽の恵みなしでは\n生きてゆけません。\nしかし、ご先祖は違ったとか。
N106_C02_106_06_01	ドワーフの子孫だからかな？\n僕がチビなのは。\nオーガの子孫だったらよかったのに。
N104_C00_106_07_01	え？わしらのご先祖？\nどうやってきたか？\nそれはのお…<P>\nはて…忘れてしまったかのお。
N114_C00_106_04_01	ここには古くから伝わる井戸が\n奉ってあるんです。\nその深さは計り知れないとか。
N103_C02_107_01_01	うちの人ったら観測に熱中すると\n飲まず食わずなんだから！
N110_C01_107_02_01	ここはコリオ天文台。\n世界で唯一の望遠鏡があるんですよ。\n最近、月の様子が変で観測に忙しいんです。
N999_C02_107_03_01	夜空のロマンチシズム
N999_C02_107_02_01	星座の名前　その由来
N999_C02_107_01_01	月の満ち欠けと　人類の歴史
N110_C00_108_01_01	私はコリオ。\nここで月を観測しとる。<P>\n二つの月…。<P>\n一方は生き物もおらん月だが\nもう一方はどうも生物が\nいるらしい痕跡がある。<P>\nその月が最近赤くなってきた…。\nまるで、血の色のようにな。\nただならぬことが起きなければよいのだが。
N114_C01_110_01_01	ご先祖は裏の大地からきなすったそうじゃ。\n裏の大地にも太陽はある。\nマグマという名の太陽が…。
N102_C02_110_02_01	こないだ、北の火口に赤いものが\n吸い込まれていくのを見たんだ！
N103_C02_110_04_01	外じゃ戦が広がってるらしいけど\nここはいたって平和な村。\nでも時々、地震が起こるの。
N107_C02_110_06_01	闇なくしては光もまたなし。\n昼があるから夜がある。\nすべては自然の摂理なり！<P>\nゴセンゾって人が言ってたんだって！
N106_C01_110_07_01	うちのばーちゃんは村一番の長生き。\n何でも知ってんだ！
N104_C00_110_08_01	ご先祖は北の山の山頂の\n大穴からやってきたらしいが…。<P>\n今は穴が塞がっとるし\n第一、空でも飛べなくてはのう。
N105_C02_110_09_01	古くからの言い伝えじゃ…。<P>\n我らが太陽の石を故郷に返す時\n故郷への道のりは開かれん…。
E0046_01_02_a_01	あれは！？
E0046_01_02_a_02	赤い翼！
E0046_03_02_a_01	一足遅かったか！
E0046_03_02_a_02	戦っているのは…？
E0046_03_02_a_03	ええい！強行突破する！\nしっかりつかまっとれい！
E0046_03_02_a_04	痛いか？エンタープライズ！\n辛抱してくれい！
E0046_03_02_a_05	落ちる！
E0046_03_02_a_06	(CECIL)！
E0046_04_02_a_01	(ROZA)！
E0046_04_02_a_02	…みんな無事か？
E0046_04_02_a_03	ああ…。\nじゃが、エンタープライズが\nいかれてしもうた…。<P>\nこのまま飛ぶのは危険じゃな。
E0046_04_02_a_04	仕方ない…\n降りてみよう。
E0047_00_120_a_01	ご無事だったか。
E0047_00_120_a_02	あなたは？
E0047_00_120_a_03	私は、この地底世界をおさめる\nドワーフ王、ジオット。
E0047_00_120_a_04	闇のクリスタルは！？
E0047_00_120_a_05	やはり、そのことできなすったか。\nヤツらの仲間にしては砲撃を受けておった。\n我々も危うく撃ち落とすところじゃった。
E0047_00_120_a_06	地底のクリスタルは、まだ無事なのか？
E0047_00_120_a_07	残念じゃが、４つのうち２つは\nヤツらの手に渡ってしまった。
E0047_00_120_a_08	やはり、間にあわなんだか…。
E0047_00_120_a_09	しかし、この城のクリスタルは、\nまだ無事じゃ。\nドワーフ戦車隊がなんとか追い返した。
E0047_00_120_a_10	さっき、飛空艇と戦っていた戦車ですね。
E0047_00_120_a_11	ほう、あれは飛空艇と申すか。\n上の世界には、\nあのようなものがあるとは…。<P>\n自慢の戦車隊も、空から攻撃されては\nちと苦しい…。<P>\nそうじゃ、そなたたちの飛空艇とやらで\n援護してはくれぬか？
E0047_00_120_a_12	それが、さっきの砲撃と不時着のせいで\nちいとばかり\nいかれちまったんですわい。
E0047_00_120_a_13	修理に必要なものなら用意させるが？
E0047_00_120_a_14	応急処置くらいはできるじゃろうが\n地底の溶岩の熱には船体がもたん。\n地上に戻り、ミスリルで装甲を施さんとな！<P>\nよっしゃ、ひとっ走り行ってくるかの！
E0047_00_120_a_15	(CID)！
E0047_00_120_a_16	なーに、すぐ戻るわい！\nパワーアップして帰ってくるから\nいい子で待っとるんじゃぞ！
E0047_00_120_a_17	気をつけて…。
E0047_00_120_a_18	ほっほ、(ROZA)！\nワシにほれるなよ！
E0047_00_120_a_19	(CID)と別れた。
E0047_00_120_a_20	ジオット王。\nこの城のクリスタルはいったいどこに？
E0047_00_120_a_21	なにを隠そう、この玉座の裏の\n隠し部屋じゃ！<P>\nこれならば、私の目の黒いうちは\n安全というワケじゃ！
E0047_00_120_a_22	！
E0047_00_120_a_23	どうした(YANG)？
E0047_00_120_a_24	誰か盗み聞きしている！
E0047_00_120_a_25	なにやつ！？
E0047_00_120_a_26	誰もいないぞ。
E0047_00_120_a_27	この先に気配を感じた！
E0047_00_120_a_28	扉を開けい！
E0047_00_120_a_29	ラリ！
E0047_01_339_a_01	開かない！
E0047_01_339_a_02	キャーホッホッホッ。
E0047_01_339_a_03	？
E0047_01_339_a_04	人形が！
E0047_01_339_a_05	僕らは陽気なカルコブリーナ！
E0047_01_339_a_06	怖くてかわいい人形さ！
E0047_01_339_a_07	ばーかめ！
E0047_01_339_a_08	のこのこやってくるからさ！
E0047_01_339_a_09	キミらを倒してゴルベーザ様の。
E0047_01_339_a_10	手土産にさせてもらうよ！
E0047_01_339_a_11	キャーホッホッー！
E0047_01_339_b_01	人形が合体する！
E0047_01_339_b_02	合体パワーが切れた！
E0047_02_339_a_01	よくもやったな！
E0047_02_339_a_02	痛いよー！
E0047_02_339_a_03	でも、この場所は報告済み！
E0047_02_339_a_04	仇は討ってもらうよ！
E0047_02_339_a_05	ゴルベーザ様ー！
E0047_02_339_a_06	なに！？
