SPEAKER_01	？？？？
N999_C02_094_03_01	『陸行鳥生態學』
N999_C02_094_04_01	『你也能養殖的陸行鳥』
N106_C02_095_02_01	我也想騎著黑陸行鳥飛行啊。\n但是，我一接近牠，牠就會生氣。\n是不是對牠的愛不夠呢。
N107_C01_095_01_01	陸行鳥雖然很可愛，\n但是有點臭。
N105_C00_095_03_01	難得一見吧？\n這是黑陸行鳥。<P>\n這些傢伙或許因為和人類太親近，\n已經失去了飛翔的能力。<P>\n不過，棲息在北方陸行鳥森林中的野生黑陸行鳥，\n還能在低空飛行哦！\n但是，牠們只能在森林中降落。
N103_C02_095_04_01	黑陸行鳥記得返回路線，\n會自動返回。<P>\n但是，牠非常粗暴，\n往返１次就會逃跑。
N999_C03_095_01_01	發現了新品種的陸行鳥！\n將牠命名為黑陸行鳥！\n——特羅亞新聞
N116_C01_095_05_01	咯　咯。
N102_C01_091_08_01	老板娘！<P>\n我喜歡妳！<P>\n嘔！<P>\n你是男人！
N109_C02_091_07_01	哎呀，我不是也很可愛嗎？\n呵呵！
N109_C01_091_02_01	這兒空氣新鮮，食物美味，\n而且姑娘很多，讓我感覺非常輕鬆！
N105_C00_091_09_01	我來陪你們。<P>\n你們那是什麼表情啊！
N104_C00_091_04_01	在這兒可以長生不老！\n比起天國，老夫覺得這兒更好！
N102_C02_091_06_01	太棒了！\n今天我終於能坐在台前啦！
N114_C01_091_05_01	這兒的姑娘，\n在我眼裡，無論何時都是最棒的！
N103_C00_091_10_01	哎呀，小哥。\n多謝您捧場！
N102_C02_092_01_01	客人，您帶了足夠的錢嗎？\n這裡面的消費很高哦。
N105_C00_092_02_01	這裡實行會員制。\n快出去。
N109_C02_092_03_01	下次我想要毛皮呢。
N104_C00_092_04_01	好啊好啊！\n想要什麼我都買給你！
N103_C00_092_05_01	我得把飯菜送過去！
N104_C02_092_07_01	就在那時！\n老夫給了妖精一招臨界暴擊！
N109_C01_092_08_01	這個老頭子一直在吹噓他過去英勇善戰的事蹟，\n真是煩死了！
N105_C00_092_09_01	可惡，那個老頭子！\n竟染指了我的珍妮佛！
N104_C00_093_02_01	你也喜歡大白天看這類節目啊！
N109_C02_093_03_01	呀！<P>\n別隨便進入後台！
E0035_00_100_a_01	(GILBART)！
E0035_00_100_a_02	(CECIL)嗎……\n你沒事吧。\n我也……要戰鬥……
E0035_00_100_a_03	蠢貨！\n你這虛弱的身體能幹什麼！\n老老實實地睡覺吧。
E0035_00_100_a_04	(TELLA)先生……\n你活下來了啊。<P>\n非常抱歉，\n我沒能拯救安娜……\n事實上，等於是我殺了她……
E0035_00_100_a_05	……
E0035_00_100_a_06	真的……嗚嗚……
E0035_00_100_a_07	(GILBART)殿下，\n您現在必須好好養病……
E0035_00_100_a_08	(YANG)……\n你也沒事啊。\n那麼，(RYDIA)也平安無事嗎？
E0035_00_100_a_09	我沒臉見您……
E0035_00_100_a_10	唉……\n她真可憐……<P>\n大家都在戰鬥的時候……\n只有我躺在病床上，太沒出息了……
E0035_00_100_a_11	沒關係！\n還有老夫(CID)和企業號呢！<P>\n聽說你關照過(CECIL)和(ROZA)。\n此時此刻，就把任務交給老夫吧！
E0035_00_100_a_12	您就是(CID)嗎？\n您非常擅長操縱飛空艇吧？<P>\n且慢！
E0035_00_100_a_13	(CECIL)！\n(ROZA)在哪兒？
E0035_00_100_a_14	她被當作交換特羅亞的土之水晶的人質，\n現在敵人手中……\n可是，水晶現在還在暗黑精靈的手中……
E0035_00_100_a_15	暗黑精靈……
E0035_00_100_a_16	(CECIL)，\n你帶上它吧……
E0035_00_100_a_17	這是什麼？
E0035_00_100_a_18	把它當作我的替身……\n帶上它吧……
E0035_00_100_a_19	獲得了「私語草」！
E0035_00_100_a_20	(CECIL)……\n一定要救回(ROZA)！
E0081_01_100_a_01	(CECIL)他們……\n有危險！
E0081_01_100_a_02	您還不能亂動！
E0081_01_100_a_03	您這是要去哪兒！
E0081_01_100_a_04	無需擔心。\n我只是想走到豎琴那兒……嗚！
E0081_01_100_a_05	您還不能正常走路！\n勉強自己會受傷的！
E0081_01_100_a_06	沒關係……\n只有我才能幫助(CECIL)他們！
E0038_00_100_a_01	似乎成功了……
E0038_00_100_a_02	(GILBART)！\n感謝你的幫助。
E0038_00_100_a_03	不必感謝我，這是我唯一能做到的。
E0038_00_100_a_04	不過，你為何知道能用那首歌打破怪物的絕招？
E0038_00_100_a_05	曾經，在我作為吟遊詩人四處流浪時……\n聽說有一首歌能夠鎮壓邪惡的妖精……<P>\n因此，我覺得或許用那首歌就能辦到……
E0038_00_100_a_06	託您的福，我們打敗了牠。
E0038_00_100_a_07	不必感謝我……\n嗚！
E0038_00_100_a_08	(GILBART)！
E0038_00_100_a_09	(TELLA)先生……
E0038_00_100_a_10	安娜生前很幸福。\n因為有你這樣勇敢的人愛著她……
E0038_00_100_a_11	(TELLA)先生……
E0038_00_100_a_12	現在，你只需好好養病。\n我將使用隕石魔法為安娜報仇！<P>\n(GILBART)……\n還有你的那份仇。
E0038_00_100_a_13	非常感謝您……
E0038_00_100_a_14	(GILBART)，\n你真是一位勇氣俱佳的男人！
E0038_00_100_a_15	安娜…\n我終於明白妳所說過的話了……
E0039_00_098_a_01	那是？
E0039_00_098_a_02	那正是土之水晶！
E0039_00_098_a_03	你們幫我奪回它了啊！
E0039_00_098_a_04	太棒了！
E0039_00_098_a_05	看來你得到了水晶。
E0039_00_098_a_06	這聲音是？
E0039_00_098_a_07	(CAIN)！
E0039_00_098_a_08	快到門口來，乘坐飛空艇……\n我會帶你去(ROZA)的所在地。
E0040_01_320_a_01	土之水晶在哪兒？
E0040_01_320_a_02	就在這裡。\n(ROZA)在哪兒？
E0040_01_320_a_03	哼，別慌張。\n跟著我的飛空艇走。
N101_C02_096_01_01	歡迎來到特羅亞城！
N101_C02_096_02_01	您是旅人吧。\n請慢慢歇息。
N101_C02_096_03_01	您是因水晶而來？\n那麼，您最好去會見城中的神官們。
N101_C02_096_04_01	神官大人是侍奉神明的肅穆之人。\n可千萬不要失禮。
N120_C03_096_08_01	呱呱！
N120_C03_096_06_01	呱呱！
N120_C03_096_05_01	做青蛙真好啊……
N101_C02_097_01_01	據說，達姆希安的遺民漂流到了城中。\n他自稱為王子……
N101_C02_097_02_01	特羅亞從未被捲入戰爭。\n如果開戰的話，\n僅憑我們如何保護國家……
N101_C02_097_03_01	據說巴隆正在蠢蠢欲動，\n但應該不至於襲擊到這裡吧。
N101_C02_097_04_01	特羅亞王國由女性守護著。\n實際上，我們這些士兵全都是女性。
N105_C00_097_07_01	我可不是老太婆！\n即便外表如此，我可是大臣！\n神官大人們在宮殿中等著您。
N101_C02_097_05_01	你說要我跳舞？！\n太無禮了！我可是近衛軍！
N101_C02_097_06_01	雖然看上去只是緊身衣，但它可是我們的戰鬥服！\n穿著它能活動自如，\n怎麼說呢，非常時尚吧？
N109_C02_104_01_01	這裡曾經是地牢，\n但現在是寶庫。
N109_C02_104_01_02	你們得到了神官大人的許可嗎？
N109_C02_104_01_03	真是無欲無求的傢伙。
N109_C02_104_01_04	別撒謊！\n我知道得一清二楚！
N109_C02_104_01_05	你把寶物帶走吧。
N101_C02_100_01_01	病人臥病在床。\n請肅靜！
N102_C02_100_02_01	(GILBART)大人處於絕對安靜的狀態。\n我是護士，\n醫生在那邊。
N103_C01_100_03_01	現在不能勉強他活動。\n他的身體原本就不太結實，\n經過那場戰鬥之後更加衰弱了。
P007_C00_100_04_01	(CECIL)……\n一定要救回(ROZA)！
P007_C00_100_04_02	拜託您了。
P007_C00_100_04_03	(TELLA)先生去世了？！<P>\n為什麼……\n我身邊的人都……
P007_C00_100_04_04	連(YANG)也被殺害了嗎！<P>\n如果……\n我能更強大一些……
P007_C00_100_04_05	原來如此！\n(YANG)平安無事啊……\n你們通知他的夫人了嗎？
N999_C07_100_03_01	這是(GILBART)的豎琴……
N101_C02_098_01_01	神官大人們由８位姐妹組成。\n世世代代侍奉著水晶。
N101_C02_098_02_01	在治理國家方面，\n我們女人比那些野蠻的男人強多了。
N010_C00_098_03_01	土之水晶？\n它被暗黑精靈竊取之後，\n力量變弱了。
N010_C00_098_03_02	水晶根據持有者不同，\n它所擁有的力量也不同！\n邪惡之人擁有它的話將會發生很可怕的事情！
N010_C00_098_03_03	若是和傳聞所說的一樣，\n水晶不只４個的話，那麼我們還有希望。
N010_C00_098_04_01	我們８位神官統治著\n特羅亞王國。<P>\n土之水晶賜予我們恩惠，\n但它被暗黑精靈奪走了……
N010_C00_098_04_02	究竟發生了什麼？
N010_C00_098_04_03	不好了！不僅僅是特羅亞，\n整個世界都面臨著前所未有的危機！
N010_C00_098_05_01	在東北方的洞窟中，\n身著金屬製的防具，佩帶金屬製的武器，\n行動會變得遲鈍！
N010_C00_098_05_02	好不容易奪回了水晶……\n沒辦法了。\n只能暫時借給你們！
N010_C00_098_05_03	為了避免這種情況出現，\n先人已經把水晶分散到四處，\n卻還是發生了這等悲劇……
N010_C00_098_06_01	雖然我們不能把土之水晶送給你們，\n不過，借你們一用倒是沒問題。\n前提是你們能夠平安無事把水晶送回此地。
N010_C00_098_06_02	剛才是誰在說話？
N010_C00_098_06_03	據說，集齊水晶之人將獲得令人恐懼的強大力量。
N010_C00_098_07_01	暗黑精靈棲息在東北方的洞窟裡面！
N010_C00_098_07_02	剛才那是誰的聲音？
N010_C00_098_07_03	水晶被奪走了？\n你們快點把它奪回來啊！
N010_C00_098_08_01	如果你們能夠取回水晶，\n那麼我們便可以借你一用。\n取回水晶之後，請先送往我國。
N010_C00_098_08_02	您看起來似乎有什麼隱情。\n請使用地下的寶藏。
N010_C00_098_08_03	比起特羅亞遭受的損害，\n敵方得到所有水晶才是更嚴重的事態！
N010_C00_098_09_01	失去水晶的話，\n大地會重回荒蕪！
N010_C00_098_09_02	您看起來似乎有什麼隱情。\n按照我們的約定，\n把土之水晶借給您。
N010_C00_098_09_03	土之水晶被奪走了嗎？\n豈有此理！
N010_C00_098_10_01	暗黑精靈難以抵抗金屬製的武器。\n為了彌補這個弱點，\n牠在洞窟中佈滿了磁力。
N010_C00_098_10_02	把土之水晶借給你吧。\n一定要好好珍惜它！
N010_C00_098_10_03	偏偏是邪惡之人集齊了所有水晶！\n真是天降橫禍！
E0036_01_192_a_01	何等強大的磁力！\n這樣一來，\n只要穿上金屬的防具就無法動彈了！
E0036_01_192_a_02	這對我的爪沒有影響。
E0036_01_192_a_03	別擔心。\n還有我的魔法呢！
E0081_00_201_a_01	你們還真敢到這裡來！<P>\n不過，就算你們能找到這兒，\n我也絕不會把土之水晶交還給你們的。<P>\n你們真的認為憑那種破爛武器就能戰勝我的魔力嗎？
E0081_00_201_a_02	(CECIL)閣下！
E0081_00_201_a_03	這裡就交給我們吧！
E0081_00_201_b_01	蠢貨！
E0081_00_201_b_02	蠢貨們，輪到我攻擊了！
E0081_00_201_b_03	沒有勝算……撐不住了……
E0081_00_201_b_04	要是能用劍的話……
E0081_00_201_b_05	可惡……
E0081_00_201_b_06	事已、至此、只能、變身了！
E0081_00_201_a_04	只要我能夠使用劍……
E0081_02_201_a_01	「私語草」中傳來(GILBART)彈奏豎琴的樂聲！
E0081_02_201_a_02	噢噢……
E0081_02_201_a_03	這溫暖的音色是……
E0081_02_201_a_04	這是(GILBART)的琴聲！
E0081_02_201_a_05	這令人不舒服的聲音是什麼！\n嘔……嘔嘔嘔！
E0081_02_201_a_06	(CECIL)，趁現在！\n在我演奏樂曲期間，\n牠應該沒法操縱磁力。<P>\n劍！\n快裝備好你的劍！
E0081_02_201_a_07	我明白了……(GILBART)！
E0037_00_201_a_01	嘎嘎嘎……你們竟然打破了我的魔法……\n我要殺了你們！
E0037_00_201_a_02	嗚嗚……\n為何那聲音能傳到這裡！<P>\n只要擁有水晶……\n我就能得到永生……\n咕咕……
E0037_00_201_a_03	幹得太棒了，(GILBART)！
E0037_00_201_a_04	獲得了「土之水晶」！
E0025_00_209_a_01	斯卡米留尼，速速現身！
E0025_00_209_a_02	土之斯卡米留尼在此。
E0025_00_209_a_03	那個名叫(CECIL)的人……\n不可輕視。\n趁現在消滅他為好。<P>\n幸好那傢伙是暗黑騎士。\n一定打不過你所率領的不死系妖怪。<P>\n不過，那傢伙正在攀登試煉之山。
E0025_00_209_a_04	這麼說，\n那傢伙想要成為聖騎士嗎？
E0025_00_209_a_05	你的職責就是在他變身之前除掉他。
E0025_00_209_a_06	請放心。\n高貝扎大人請在這裡慢慢觀看吧。
E0025_00_209_a_07	那麼，出發吧！
E0025_00_209_a_08	是！
E0025_00_209_a_09	越來越有意思了啊，\n(CAIN)。
E0025_00_209_a_10	是……\n不過，請不要小看(CECIL)的力量……
E0025_00_209_a_11	我也理解你對曾經的夥伴尊敬的心情……\n因此，我派了斯卡米留尼去。<P>\n他也是四天王的一員。\n應該能好好打一場。\n(ROZA)，妳說呢？
E0025_00_209_a_12	那傢伙，\n應由(CAIN)我來除掉！
E0025_00_209_a_13	不久之前，你出了那麼大的洋相，\n還好意思向我提要求嗎？<P>\n你看好(ROZA)就行了……
E0025_00_209_a_14	是！
E0025_00_209_a_15	(CECIL)，千萬要保重啊！
E0034_00_209_a_01	凱納槽也被幹掉了嗎。\n他們的實力上升了不少啊……
E0034_00_209_a_02	最後的那１個水晶……
E0034_00_209_a_03	我明白……\n不過，那個地方有些棘手。
E0034_00_209_a_04	讓(CECIL)取回水晶，\n然後送交給我如何？
E0034_00_209_a_05	讓那個傢伙……嗎？
E0034_00_209_a_06	我們這邊有(ROZA)。\n用水晶來交換她……\n這樣如何？
E0034_00_209_a_07	原來如此……到時候我們正好有機會了結他了。
E0034_00_209_a_08	那麼，\n由我前去傳訊吧。
E0034_00_209_a_09	(CAIN)！
E0034_00_209_a_10	讓我來告訴你，\n我比(CECIL)那傢伙好上千萬倍……
E0040_00_202_a_01	(CAIN)！
E0040_00_202_a_02	你把她藏到哪兒去了！
E0040_00_202_a_03	別緊張……\n對於獲得水晶一事，\n高貝扎大人想要向你道謝。
E0040_00_202_a_04	高貝扎！
E0040_00_202_a_05	你遵守了約定，\n對此我開心極了……
E0040_00_202_a_06	速速現身！
E0040_00_202_a_07	我理解你急躁的心情，\n不過希望你能先收下我的禮物。
E0040_00_202_a_08	禮物？
E0040_00_202_a_09	我和你心愛的(ROZA)都在這座佐特塔的最上層。<P>\n只要你到達那裡，\n我就用(ROZA)的性命交換水晶。
E0040_00_202_a_10	高貝扎，混帳！
E0040_00_202_a_11	不快點過來的話，\n我可不能保證你寶貝(ROZA)的性命……<P>\n快上來吧！
E0041_00_206_a_01	歡迎來到佐特塔！
E0041_00_206_a_02	初次見面，請多指教！
E0041_00_206_a_03	我們是掌管這座塔的四天王\n風之巴爾巴莉希亞大人的心腹！
E0041_00_206_a_04	我是梅加斯三姐妹中的多格！
E0041_00_206_a_05	我是馬格！
E0041_00_206_a_06	我是拉格！
E0041_00_206_a_07	很遺憾，這就是你們的末路。
E0041_00_206_a_08	水晶由我們收下了。
E0041_00_206_a_09	吃我們姐妹一招三角進攻！\n送你們上西天！
E0041_00_206_b_01	老姐！要上了哦！
E0041_00_206_b_02	拉格，就是現在！快用魔法！
E0041_00_206_b_03	馬格姐！快反擊！
E0041_00_206_b_04	三角進攻！
E0041_01_206_a_01	不可能！
E0041_01_206_a_02	三角進攻竟然會失敗……
E0041_01_206_a_03	姐姐！
E0042_00_208_a_01	各位辛苦了……
E0042_00_208_a_02	高貝扎！
E0042_00_208_a_03	(ROZA)在哪兒？
E0042_00_208_a_04	先交出水晶。
E0042_00_208_a_05	(ROZA)她……\n是否平安無事？
E0042_00_208_a_06	當然沒事。\n快交出水晶。
E0042_00_208_a_07	給你……
E0042_00_208_a_08	交出了「土之水晶」！
E0042_00_208_a_09	把(ROZA)還給我！
E0042_00_208_a_10	(ROZA)……\n你在說什麼？
E0042_00_208_a_11	什麼？
E0042_00_208_a_12	這和我們說好的不一樣！
E0042_00_208_a_13	混帳！\n如此卑鄙！
E0042_00_208_a_14	我對老糊塗無話可說。
E0042_00_208_a_15	你沒話說，\n我可有話說！
E0042_00_208_a_16	讓你也嘗嘗安娜的痛苦！
E0042_00_208_b_01	你這老傢伙，
E0042_00_208_b_02	就這點能耐還想打倒我？！
E0042_00_208_b_03	是時候使用隕石魔法了嗎……
E0042_00_208_b_04	快住手！那樣做的話……
E0042_00_208_b_05	太亂來了！你這樣身體會承受不了的！
E0042_00_208_b_06	我要將全部生命轉化為ＭＰ，
E0042_00_208_b_07	一定要打倒你！
E0042_00_208_b_08	呃！你、你怎麼會召喚隕石……
E0042_01_208_a_01	混帳……\n竟然會使隕石魔法……
E0042_01_208_a_02	(TELLA)！
E0042_01_208_a_03	不過……\n土之水晶我收下了……\n(CAIN)，我們撤退！
E0042_01_208_a_04	……
E0042_01_208_a_05	因為受傷，對其使用的魔法也瓦解了嗎……\n不過沒關係，你們已經沒用了……\n這仇我一定會報！
E0042_01_208_a_06	高貝扎，別想逃！
E0042_01_208_a_07	別小看我！
E0042_01_208_a_08	？！
E0042_01_208_a_09	為何……不給我最後一擊？
E0042_01_208_a_10	你是……
E0042_01_208_a_11	？
E0042_01_208_a_12	你究竟是……\n唔……唔唔！
E0042_01_208_a_13	？
E0042_01_208_a_14	這場比試……暫且中止！
E0042_01_208_a_15	(CECIL)閣下！
E0042_01_208_a_16	你沒事吧？！
E0042_01_208_a_17	嗯……\n看來是隕石的威力奏效了……<P>\n比起我來，(TELLA)都已經……
E0042_01_208_a_18	我沒能打倒他……
E0042_01_208_a_19	你別說話了！
E0042_01_208_a_20	這或許是……被憎恨蒙蔽雙眼而戰鬥的報應吧……<P>\n替……替我為……安娜……報仇！
E0042_01_208_a_21	(TELLA)！
E0042_01_208_a_22	！
E0042_01_208_a_23	……
E0042_01_208_a_24	快睜開眼睛啊！\n這個臭老頭！！
E0042_01_208_a_25	……
E0042_01_208_a_26	(TELLA)閣下……
E0042_01_208_a_27	和你女兒一起好好安息吧……
E0042_01_208_a_28	(TELLA)……\n我們一定會為你和安娜……<P>\n報仇的！
E0043_00_208_a_01	(CAIN)！<P>\n(CAIN)！
E0043_00_208_a_02	(CECIL)！\n抱、抱歉……\n我……我都幹了些什麼……
E0043_00_208_a_03	不是你的錯……\n你被操縱了……
E0043_00_208_a_04	但是，我還有意識。\n我對(ROZA)……
E0043_00_208_a_05	(ROZA)！！<P>\n(ROZA)在哪兒？！
E0043_00_208_a_06	她在上面！沒時間了！
E0043_00_208_a_07	(CECIL)！
E0043_00_208_a_08	(ROZA)……
E0043_00_208_a_09	我相信你一定會來的……
E0043_00_208_a_10	妳被擄走之後我才明白……<P>\n我對妳……
E0043_00_208_a_11	(CECIL)……
E0043_00_208_a_12	……
E0043_00_208_a_13	哎呀，你們打得真火熱！
E0043_00_208_a_14	(CAIN)？！
E0043_00_208_a_15	他恢復正常了……
E0043_00_208_a_16	(ROZA)……請原諒我。\n我並非完全是因為被高貝扎操縱！<P>\n我想讓妳待在我身邊！
E0043_00_208_a_17	(CAIN)……
E0043_00_208_a_18	……
E0043_00_208_a_19	……
E0043_00_208_a_20	讓我們一起戰鬥吧，\n(CAIN)……
E0043_00_208_a_21	抱歉……\n請原諒我……\n(ROZA)、(CECIL)！
E0043_00_208_a_22	……
E0043_00_208_a_23	喂！\n我們可沒有時間磨蹭！\n這裡很危險！
E0043_00_208_a_24	(CAIN)，我們走！
E0043_00_208_a_25	(CECIL)……
E0043_00_208_a_26	我們需要身為龍騎士的你的力量！\n能和我們一同與高貝扎戰鬥嗎？
E0043_00_208_a_27	抱歉……(CECIL)、(ROZA)……\n感謝你們給我這個機會！
E0043_00_208_a_28	「白魔法師(ROZA)」和\n「龍騎士(CAIN)」成為了同伴！
E0044_00_209_a_01	哈哈哈哈哈……
E0044_00_209_a_02	竟然能讓高貝扎大人受傷，\n看來我小看了你們呢！
E0044_00_209_a_03	那是高貝扎四天王……\n風之巴爾巴莉希亞！
E0044_00_209_a_04	(CAIN)。\n你擁有如此強大的力量，\n卻倒戈相向！
E0044_00_209_a_05	我並沒有倒戈相向，\n應該說我恢復正常了！\n巴爾巴莉希亞！
E0044_00_209_a_06	別叫得這麼親熱！\n早知如此，\n我應該先滅了你和(ROZA)。<P>\n不過，你們之中應該已經沒人能使用隕石魔法了。\n你們好好地結伴下地獄去吧！
E0044_00_209_a_07	哼，空中戰可不是妳一個人的絕招！
E0044_00_209_b_01	這樣不行！前面的風太大根本看不清！
E0044_00_209_b_02	只能跳躍進攻了！
E0044_01_209_a_01	(CAIN)，混帳！\n即使打倒了我……\n還有四天王裏最後一個在等著你！<P>\n你們就和這座佐特塔一起消失吧！！
E0044_01_209_a_02	哇哈哈哈哈！
E0044_01_209_a_03	塔在崩毀！
E0044_01_209_a_04	可惡！
E0044_01_209_a_05	呀！！！！
E0044_01_209_a_06	大家抓住我！
E0044_01_209_a_07	傳送！
N999_C01_208_03_01	上鎖了。
P013_C00_209_02_01	要是再晚一步，\n(ROZA)就會被斷頭台給……
E0045_00_109_a_01	似乎深不見底……
E0045_00_109_a_02	什麼？
N109_C00_110_10_01	想要我給你跳一支不可思議之舞嗎？\n據說這支舞是從裡之大地傳承下來的。<P>\n我開始了哦！
N102_C01_106_01_01	這裡是繼承了矮人之血的村子，\n阿加爾特。
N103_C00_106_03_01	按照這座村子的傳說，\n可知一切事物都存在表裡兩面。\n沒錯，這個世界也一樣……
N107_C01_106_05_01	我很強壯哦！<P>\n據說，我爺爺的爺爺的爺爺……\n比我更強壯哦！
N105_C01_106_02_01	我們沒有太陽的恩澤便活不下去。\n但據說祖先和我們不同。
N106_C02_106_06_01	因為我是矮人族的子孫所以才這麼矮小嗎？\n如果是食人巨妖的子孫就好了。
N104_C00_106_07_01	誒？你問我們的祖先是怎樣到這兒來的？<P>\n嗯……\n我早就忘了。
N114_C00_106_04_01	這裡供奉著從古代遺留至今的井。\n據說它深不見底。
N103_C02_107_01_01	我老公沉迷於觀測的時候，\n會不吃不喝呢！真拿他沒辦法！
N110_C01_107_02_01	這裡是克利奧天文台。\n這裡有一台世界上獨一無二的望遠鏡哦！\n最近，月亮的樣子有些奇怪，\n因此我一直忙於觀測星象。
N999_C02_107_03_01	『夜空的浪漫主義』
N999_C02_107_02_01	『星座的名稱及其由來』
N999_C02_107_01_01	『月亮的陰晴圓缺與人類的歷史』
N110_C00_108_01_01	我是克利奧。\n在這裡觀測月亮。<P>\n天上有兩輪月亮……<P>\n其中一輪月亮沒有生物居住，\n但另一輪月亮上面似乎有生物的痕跡。<P>\n那輪月亮，\n最近彷彿變得像血一樣紅……\n希望不要發生無妄之災……
N114_C01_110_01_01	據說，祖先是從裡之大地來到陸地的。\n並且，裡之大地也有太陽。\n那個太陽名為岩漿……
N102_C02_110_02_01	前段時間，\n我親眼看到紅色的不明物被吸入北邊的噴火口！
N103_C02_110_04_01	和外面不一樣，這個村子從來都很和平。\n但是，有時會發生地震。
N107_C02_110_06_01	既然有白天，必然也會有黑夜。\n沒有黑暗，必然也沒有光明。\n一切都是大自然的安排……<P>\n這些都是祖先大人說的！
N106_C01_110_07_01	我奶奶是村裡年紀最大的人。\n她什麼都知道哦！
N104_C00_110_08_01	傳聞祖先們都是從北邊山頂的大洞到達這座村子的……<P>\n現在，那個大洞被堵住了。\n但首要問題是我們無法在天空中飛翔。
N105_C02_110_09_01	據遠古流傳下來的傳說……<P>\n在我們把太陽之石送回故鄉之時，\n通往故鄉的道路便會開啟……
E0046_01_02_a_01	那是什麼？
E0046_01_02_a_02	赤翼隊！
E0046_03_02_a_01	我們來晚了一步嗎！
E0046_03_02_a_02	他們在和誰戰鬥？
E0046_03_02_a_03	嘿！讓我們強行突破吧！\n緊緊抓好了！
E0046_03_02_a_04	企業號，很痛吧？\n暫且忍住！
E0046_03_02_a_05	我、我們要掉下去了嗎？！
E0046_03_02_a_06	(CECIL)！
E0046_04_02_a_01	(ROZA)！
E0046_04_02_a_02	大家都沒事吧？
E0046_04_02_a_03	嗯……但是，\n企業號已嚴重損毀……<P>\n很遺憾我們沒法繼續飛行了……
E0046_04_02_a_04	是嗎……\n沒辦法，我們下去吧。
E0047_00_120_a_01	哎呀，你們都平安無事啊。
E0047_00_120_a_02	請問您是哪位？
E0047_00_120_a_03	寡人是統治地下世界的\n矮人王喬特。
E0047_00_120_a_04	「暗之水晶」還在這裡嗎？！
E0047_00_120_a_05	果然你是為此而來的。\n不過，你們也受到了炮擊，\n應該不是他們一夥的。\n我們也險些把你們擊落。
E0047_00_120_a_06	地下的水晶還在嗎？
E0047_00_120_a_07	很遺憾，４顆水晶之中的２顆已經被他們掠奪了。
E0047_00_120_a_08	果然我們沒趕上……
E0047_00_120_a_09	不過，這座城堡中的水晶還在。\n矮人戰車隊設法把它追了回來。
E0047_00_120_a_10	就是剛才與飛空艇戰鬥的戰車吧。
E0047_00_120_a_11	哦，原來那東西叫做飛空艇啊。\n沒想到上面的世界竟有如此神奇的交通工具……<P>\n寡人引以為豪的戰車隊遭到空襲時也受到了損害。<P>\n對了，你們能用那個叫飛空艇的東西掩護我軍嗎？
E0047_00_120_a_12	由於剛才遭受炮擊，\n加上意外降落，\n飛空艇恐怕沒法啟動了。
E0047_00_120_a_13	需要寡人給你們準備\n修理所需的工具嗎？
E0047_00_120_a_14	應急處理老夫還是能做到的。\n但船體無法承受地下熔岩發出的熱量。\n老夫必須返回地面，前往秘銀村修理裝甲！<P>\n好嘞！老夫去去就回！
E0047_00_120_a_15	(CID)！
E0047_00_120_a_16	別擔心，老夫立刻就回來！\n你們就乖乖地等著升級後的企業號吧！
E0047_00_120_a_17	請保重……
E0047_00_120_a_18	呵呵，(ROZA)！\n可別愛上老夫哦！
E0047_00_120_a_19	「(CID)」離隊了。
E0047_00_120_a_20	矮人國王。\n這座城市的水晶究竟在哪兒？
E0047_00_120_a_21	寡人把它藏在王座後面的密室了！<P>\n這樣一來，在我有生之年就能守護好水晶！
E0047_00_120_a_22	！
E0047_00_120_a_23	(YANG)？怎麼了？
E0047_00_120_a_24	感覺有人在偷聽！
E0047_00_120_a_25	是誰？！
E0047_00_120_a_26	除了我們之外，應該沒有別人了吧。
E0047_00_120_a_27	剛才我感覺到了外人的氣息！
E0047_00_120_a_28	打開門！
E0047_00_120_a_29	啦哩！
E0047_01_339_a_01	門打不開！
E0047_01_339_a_02	呀嚯嚯嚯！
E0047_01_339_a_03	那是什麼？
E0047_01_339_a_04	人偶！
E0047_01_339_a_05	我們是活潑開朗的卡爾克布莉娜！
E0047_01_339_a_06	我們是可怕又可愛的人偶！
E0047_01_339_a_07	蠢蛋們！
E0047_01_339_a_08	虧你們恬不知恥地幹了這麼多壞事！
E0047_01_339_a_09	讓我們來打倒你們。
E0047_01_339_a_10	把你們當作送給高貝扎大人的禮物！
E0047_01_339_a_11	呀嚯嚯嚯！
E0047_01_339_b_01	人偶合體了！
E0047_01_339_b_02	合體能量耗盡！
E0047_02_339_a_01	竟然打倒了我們！
E0047_02_339_a_02	好痛啊！
E0047_02_339_a_03	不過，這個地方已經泄密了！
E0047_02_339_a_04	要幫我們報仇啊！
E0047_02_339_a_05	高貝扎大人！
E0047_02_339_a_06	什麼？！
E0047_02_339_a_07	久違了……
E0047_02_339_a_08	高貝扎！
E0047_02_339_a_09	前些日子承蒙關照。\n不過，那個能使用隕石魔法的法師已經不在了。<P>\n作為那場戰鬥的回禮，\n讓我告訴你們我收集水晶的原因吧。\n光之水晶和暗之水晶，一共有８顆……<P>\n它們是重啟被封印的、\n通往月亮之路的「巴别塔」的鑰匙。\n月亮蘊藏著超越我們人類智慧的力量。<P>\n這顆水晶是我收集的第７顆……\n也就是說，只剩下最後１顆了。<P>\n我能收集到這麼多水晶，你們功不可沒。\n不送點小禮給你們也說不過去。<P>\n接招！\n這是我送給你們最後的禮物！
