SPEAKER_01	？？？？
N999_C03_095_01_01	发现了新品种的陆行鸟！\n将它命名为黑陆行鸟！\n——特罗亚新闻
N116_C01_095_05_01	咯　咯。
N102_C01_091_08_01	老板娘！<P>\n我喜欢你！<P>\n呕！<P>\n你是男人！
N109_C02_091_07_01	哎呀，我不是也很可爱吗？\n呵呵！
N109_C01_091_02_01	这儿空气新鲜，食物美味，\n而且姑娘很多，让我感觉非常轻松！
N105_C00_091_09_01	我来陪你们。<P>\n你们那是什么表情啊！
N104_C00_091_04_01	在这儿可以长生不老！\n比起天国，老夫觉得这儿更好！
N102_C02_091_06_01	太棒了！\n今天我终于能坐在台前啦！
N114_C01_091_05_01	这儿的姑娘，\n在我眼里，无论何时都是最棒的！
N103_C00_091_10_01	哎呀，小哥。\n多谢您捧场！
N102_C02_092_01_01	客人，您带了足够的钱吗？\n这里面的消费很高哦。
N105_C00_092_02_01	这里实行会员制。\n快出去。
N109_C02_092_03_01	下次我想要毛皮呢。
N104_C00_092_04_01	好啊好啊！\n想要什么我都买给你！
N103_C00_092_05_01	我得把饭菜送过去！
N104_C02_092_07_01	就在那时！\n老夫给了哥布林一招临界暴击！
N109_C01_092_08_01	这个老头子一直吹嘘他过去英勇善战的事迹，\n真是烦死了！
N105_C00_092_09_01	可恶，那个老头子！\n竟染指了我的珍妮佛！
N104_C00_093_02_01	你也喜欢大白天看这类节目啊！
N109_C02_093_03_01	呀！<P>\n别随便进入后台！
E0035_00_100_a_01	(GILBART)！
E0035_00_100_a_02	(CECIL)吗……\n你没事吧。\n我也……要战斗……
E0035_00_100_a_03	蠢货！\n你这虚弱的身体能干什么！\n老老实实地睡觉吧。
E0035_00_100_a_04	(TELLA)先生……\n你活下来了啊。<P>\n非常抱歉，\n我没能拯救安娜……\n事实上，等于是我杀了她……
E0035_00_100_a_05	……
E0035_00_100_a_06	真的……呜呜……
E0035_00_100_a_07	(GILBART)殿下，\n您现在必须好好养病……
E0035_00_100_a_08	(YANG)……\n你也没事啊。\n那么，(RYDIA)也平安无事吗？
E0035_00_100_a_09	我没脸见您……
E0035_00_100_a_10	唉……\n她真可怜……<P>\n大家都在战斗的时候……\n只有我躺在病床上，太没出息了……
E0035_00_100_a_11	没关系！\n还有老夫(CID)和企业号呢！<P>\n听说你关照过(CECIL)和(ROZA)。\n此时此刻，就把任务交给老夫吧！
E0035_00_100_a_12	您就是(CID)吗？\n您非常擅长操纵飞空艇吧？<P>\n且慢！
E0035_00_100_a_13	(CECIL)！\n(ROZA)在哪儿？
E0035_00_100_a_14	她被当作交换特罗亚的土之水晶的人质，\n现在敌人手中……\n可是，水晶现在还在暗黑精灵的手中……
E0035_00_100_a_15	暗黑精灵……
E0035_00_100_a_16	(CECIL)，\n你带上它吧……
E0035_00_100_a_17	这是什么？
E0035_00_100_a_18	把它当作我的替身……\n带上它吧……
E0035_00_100_a_19	获得了“私语草”！
E0035_00_100_a_20	(CECIL)……\n一定要救回(ROZA)！
E0081_01_100_a_01	(CECIL)他们……\n有危险！
E0081_01_100_a_02	您还不能乱动！
E0081_01_100_a_03	您这是要去哪儿！
E0081_01_100_a_04	无需担心。\n我只是想走到竖琴那儿……呜！
E0081_01_100_a_05	您还不能正常走路！\n勉强自己会受伤的！
E0081_01_100_a_06	没关系……\n只有我才能帮助(CECIL)他们！
E0038_00_100_a_01	似乎成功了……
E0038_00_100_a_02	(GILBART)！\n感谢你的帮助。
E0038_00_100_a_03	不必感谢我，这是我唯一能做到的。
E0038_00_100_a_04	不过，你为何知道能用那首歌打破怪物的绝招？
E0038_00_100_a_05	曾经，在我作为吟游诗人四处流浪时……\n听说有一首歌能够镇压邪恶的妖精……<P>\n因此，我觉得或许用那首歌就能办到……
E0038_00_100_a_06	托您的福，我们打败了它。
E0038_00_100_a_07	不必感谢我……\n呜！
E0038_00_100_a_08	(GILBART)！
E0038_00_100_a_09	(TELLA)先生……
E0038_00_100_a_10	安娜生前很幸福。\n因为有你这样勇敢的人爱着她……
E0038_00_100_a_11	(TELLA)先生……
E0038_00_100_a_12	现在，你只需好好养病。\n我将使用陨石魔法为安娜报仇！<P>\n(GILBART)……\n还有你的那份仇。
E0038_00_100_a_13	非常感谢您……
E0038_00_100_a_14	(GILBART)，\n你真是一位勇气俱佳的男人！
E0038_00_100_a_15	安娜…\n我终于明白你所说过的话了……
E0039_00_098_a_01	那是？
E0039_00_098_a_02	那正是土之水晶！
E0039_00_098_a_03	你们帮我夺回它了啊！
E0039_00_098_a_04	太棒了！
E0039_00_098_a_05	看来你得到了水晶。
E0039_00_098_a_06	这声音是？
E0039_00_098_a_07	(CAIN)！
E0039_00_098_a_08	快到门口来，乘坐飞空艇……\n我会带你去(ROZA)的所在地。
E0040_01_320_a_01	土之水晶在哪儿？
E0040_01_320_a_02	就在这里。\n(ROZA)在哪儿？
E0040_01_320_a_03	哼，别慌张。\n跟着我的飞空艇走。
N101_C02_096_01_01	欢迎来到特罗亚城！
N101_C02_096_02_01	您是旅人吧。\n请慢慢歇息。
N101_C02_096_03_01	您是因水晶而来？\n那么，您最好去会见城中的神官们。
N101_C02_096_04_01	神官大人是侍奉神明的肃穆之人。\n可千万不要失礼。
N120_C03_096_08_01	呱呱！
N120_C03_096_06_01	呱呱！
N120_C03_096_05_01	做青蛙真好啊……
N101_C02_097_01_01	据说，达姆希安的遗民漂流到了城中。\n他自称为王子……
N101_C02_097_02_01	特罗亚从未被卷入战争。\n如果开战的话，\n仅凭我们如何保护国家……
N101_C02_097_03_01	据说巴隆正在蠢蠢欲动，\n但应该不至于袭击到这里吧。
N101_C02_097_04_01	特罗亚王国由女性守护着。\n实际上，我们这些士兵全都是女性。
N105_C00_097_07_01	我可不是老太婆！\n即便外表如此，我可是大臣！\n神官大人们在宫殿中等着您。
N101_C02_097_05_01	你说要我跳舞？！\n太无礼了！我可是近卫军！
N101_C02_097_06_01	虽然看上去只是紧身衣，但它可是我们的战斗服！\n穿着它能活动自如，\n怎么说呢，非常时尚吧？
N109_C02_104_01_01	这里曾经是地牢，\n但现在是宝库。
N109_C02_104_01_02	你们得到了神官大人的许可吗？
N109_C02_104_01_03	真是无欲无求的家伙。
N109_C02_104_01_04	别撒谎！\n我知道得一清二楚！
N109_C02_104_01_05	你把宝物带走吧。
N101_C02_100_01_01	病人卧病在床。\n请肃静！
N102_C02_100_02_01	(GILBART)大人处于绝对安静的状态。\n我是护士，\n医生在那边。
N103_C01_100_03_01	现在不能勉强他活动。\n他的身体原本就不太结实，\n经过那场战斗之后更加衰弱了。
P007_C00_100_04_01	(CECIL)……\n一定要救回(ROZA)！
P007_C00_100_04_02	拜托您了。
P007_C00_100_04_03	(TELLA)先生去世了？！<P>\n为什么……\n我身边的人都……
P007_C00_100_04_04	连(YANG)也被杀害了吗！<P>\n如果……\n我能更强大一些……
P007_C00_100_04_05	原来如此！\n(YANG)平安无事啊……\n你们通知他的夫人了吗？
N999_C07_100_03_01	这是(GILBART)的竖琴……
N101_C02_098_01_01	神官大人们由８位姐妹组成。\n世世代代侍奉着水晶。
N101_C02_098_02_01	在治理国家方面，\n我们女人比那些野蛮的男人强多了。
N010_C00_098_03_01	土之水晶？\n它被暗黑精灵窃取之后，\n力量变弱了。
N010_C00_098_03_02	水晶根据持有者不同，\n它所拥有的力量也不同！\n邪恶之人拥有它的话将会发生很可怕的事情！
N010_C00_098_03_03	若是和传闻所说的一样，\n水晶不只４个的话，那么我们还有希望。
N010_C00_098_04_01	我们８位神官统治着\n特罗亚王国。<P>\n土之水晶赐予我们恩惠，\n但它被暗黑精灵夺走了……
N010_C00_098_04_02	究竟发生了什么？
N010_C00_098_04_03	不好了！不仅仅是特罗亚，\n整个世界都面临着前所未有的危机！
N010_C00_098_05_01	在东北方的洞窟中，\n身着金属制的防具，佩带金属制的武器，\n行动会变得迟钝！
N010_C00_098_05_02	好不容易夺回了水晶……\n没办法了。\n只能暂时借给你们！
N010_C00_098_05_03	为了避免这种情况出现，\n先人已经把水晶分散到四处，\n却还是发生了这等悲剧……
N010_C00_098_06_01	虽然我们不能把土之水晶送给你们，\n不过，借你们一用倒是没问题。\n前提是你们能够平安无事把水晶送回此地。
N010_C00_098_06_02	刚才是谁在说话？
N010_C00_098_06_03	据说，集齐水晶之人将获得令人恐惧的强大力量。
N010_C00_098_07_01	暗黑精灵栖息在东北方的洞窟里面！
N010_C00_098_07_02	刚才那是谁的声音？
N010_C00_098_07_03	水晶被夺走了？\n你们快点把它夺回来啊！
N010_C00_098_08_01	如果你们能够取回水晶，\n那么我们便可以借你一用。\n取回水晶之后，请先送往我国。
N010_C00_098_08_02	您看起来似乎有什么隐情。\n请使用地下的宝藏。
N010_C00_098_08_03	比起特罗亚遭受的损害，\n敌方得到所有水晶才是更严重的事态！
N010_C00_098_09_01	失去水晶的话，\n大地会重回荒芜！
N010_C00_098_09_02	您看起来似乎有什么隐情。\n按照我们的约定，\n把土之水晶借给您。
N010_C00_098_09_03	土之水晶被夺走了吗？\n岂有此理！
N010_C00_098_10_01	暗黑精灵难以抵抗金属制的武器。\n为了弥补这个弱点，\n它在洞窟中布满了磁力。
N010_C00_098_10_02	把土之水晶借给你吧。\n一定要好好珍惜它！
N010_C00_098_10_03	偏偏是邪恶之人集齐了所有水晶！\n真是天降横祸！
E0036_01_192_a_01	何等强大的磁力！\n这样一来，\n只要穿上金属的防具就无法动弹了！
E0036_01_192_a_02	这对我的爪没有影响。
E0036_01_192_a_03	别担心。\n还有我的魔法呢！
E0081_00_201_a_01	你们还真敢到这里来！<P>\n不过，就算你们能找到这儿，\n我也绝不会把土之水晶交还给你们的。<P>\n你们真的认为凭那种破烂武器就能战胜我的魔力吗？
E0081_00_201_a_02	(CECIL)阁下！
E0081_00_201_a_03	这里就交给我们吧！
E0081_00_201_b_01	蠢货！
E0081_00_201_b_02	蠢货们，轮到我攻击了！
E0081_00_201_b_03	没有胜算……撑不住了……
E0081_00_201_b_04	要是能用剑的话……
E0081_00_201_b_05	可恶……
E0081_00_201_b_06	事已、至此、只能、变身了！
E0081_00_201_a_04	只要我能够使用剑……
E0081_02_201_a_01	“私语草”中传来(GILBART)弹奏竖琴的乐声！
E0081_02_201_a_02	噢噢……
E0081_02_201_a_03	这温暖的音色是……
E0081_02_201_a_04	这是(GILBART)的琴声！
E0081_02_201_a_05	这令人不舒服的声音是什么！\n呕……呕呕呕！
E0081_02_201_a_06	(CECIL)，趁现在！\n在我演奏乐曲期间，\n它应该没法操纵磁力。<P>\n剑！\n快装备好你的剑！
E0081_02_201_a_07	我明白了……(GILBART)！
E0037_00_201_a_01	嘎嘎嘎……你们竟然打破了我的魔法……\n我要杀了你们！
E0037_00_201_a_02	呜呜……\n为何那声音能传到这里！<P>\n只要拥有水晶……\n我就能得到永生……\n咕咕……
E0037_00_201_a_03	干得太棒了，(GILBART)！
E0037_00_201_a_04	获得了“土之水晶”！
E0025_00_209_a_01	斯卡米留尼，速速现身！
E0025_00_209_a_02	土之斯卡米留尼在此。
E0025_00_209_a_03	那个名叫(CECIL)的人……\n不可轻视。\n趁现在消灭他为好。<P>\n幸好那家伙是暗黑骑士。\n一定打不过你所率领的不死系妖怪。<P>\n不过，那家伙正在攀登试炼之山。
E0025_00_209_a_04	这么说，\n那家伙想要成为圣骑士吗？
E0025_00_209_a_05	你的职责就是在他变身之前除掉他。
E0025_00_209_a_06	请放心。\n高贝扎大人请在这里慢慢观看吧。
E0025_00_209_a_07	那么，出发吧！
E0025_00_209_a_08	是！
E0025_00_209_a_09	越来越有意思了啊，\n(CAIN)。
E0025_00_209_a_10	是……\n不过，请不要小瞧(CECIL)的力量……
E0025_00_209_a_11	我也理解你对曾经的伙伴尊敬的心情……\n因此，我派了斯卡米留尼去。<P>\n他也是四天王的一员。\n应该能好好打一场。\n(ROZA)，你说呢？
E0025_00_209_a_12	那家伙，\n应由(CAIN)我来除掉！
E0025_00_209_a_13	不久之前，你出了那么大的洋相，\n还好意思向我提要求吗？<P>\n你看好(ROZA)就行了……
E0025_00_209_a_14	是！
E0025_00_209_a_15	(CECIL)，千万要保重啊！
E0034_00_209_a_01	凯纳槽也被干掉了吗。\n他们的实力上升了不少啊……
E0034_00_209_a_02	最后的那１个水晶……
E0034_00_209_a_03	我明白……\n不过，那个地方有些棘手。
E0034_00_209_a_04	让(CECIL)取回水晶，\n然后送交给我如何？
E0034_00_209_a_05	让那个家伙……吗？
E0034_00_209_a_06	我们这边有(ROZA)。\n用水晶来交换她……\n这样如何？
E0034_00_209_a_07	原来如此……到时候我们正好有机会了结他了。
E0034_00_209_a_08	那么，\n由我前去传讯吧。
E0034_00_209_a_09	(CAIN)！
E0034_00_209_a_10	让我来告诉你，\n我比(CECIL)那家伙好上千万倍……
E0040_00_202_a_01	(CAIN)！
E0040_00_202_a_02	你把她藏到哪儿去了！
E0040_00_202_a_03	别紧张……\n对于获得水晶一事，\n高贝扎大人想要向你道谢。
E0040_00_202_a_04	高贝扎！
E0040_00_202_a_05	你遵守了约定，\n对此我开心极了……
E0040_00_202_a_06	速速现身！
E0040_00_202_a_07	我理解你急躁的心情，\n不过希望你能先收下我的礼物。
E0040_00_202_a_08	礼物？
E0040_00_202_a_09	我和你心爱的(ROZA)都在这座佐特塔的最上层。<P>\n只要你到达那里，\n我就用(ROZA)的性命交换水晶。
E0040_00_202_a_10	高贝扎，混账！
E0040_00_202_a_11	不快点过来的话，\n我可不能保证你宝贝(ROZA)的性命……<P>\n快上来吧！
E0041_00_206_a_01	欢迎来到佐特塔！
E0041_00_206_a_02	初次见面，请多指教！
E0041_00_206_a_03	我们是掌管这座塔的四天王\n风之巴尔巴莉希娅大人的心腹！
E0041_00_206_a_04	我是梅加斯三姐妹中的多格！
E0041_00_206_a_05	我是马格！
E0041_00_206_a_06	我是拉格！
E0041_00_206_a_07	很遗憾，这就是你们的末路。
E0041_00_206_a_08	水晶由我们收下了。
E0041_00_206_a_09	吃我们姐妹一招三角进攻！\n送你们上西天！
E0041_00_206_b_01	老姐！要上了哦！
E0041_00_206_b_02	拉格，就是现在！快用魔法！
E0041_00_206_b_03	马格姐！快反击！
E0041_00_206_b_04	三角进攻！
E0041_01_206_a_01	不可能！
E0041_01_206_a_02	三角进攻竟然会失败……
E0041_01_206_a_03	姐姐！
E0042_00_208_a_01	各位辛苦了……
E0042_00_208_a_02	高贝扎！
E0042_00_208_a_03	(ROZA)在哪儿？
E0042_00_208_a_04	先交出水晶。
E0042_00_208_a_05	(ROZA)她……\n是否平安无事？
E0042_00_208_a_06	当然没事。\n快交出水晶。
E0042_00_208_a_07	给你……
E0042_00_208_a_08	交出了“土之水晶”！
E0042_00_208_a_09	把(ROZA)还给我！
E0042_00_208_a_10	(ROZA)……\n你在说什么？
E0042_00_208_a_11	什么？
E0042_00_208_a_12	这和我们说好的不一样！
E0042_00_208_a_13	混账！\n如此卑鄙！
E0042_00_208_a_14	我对老糊涂无话可说。
E0042_00_208_a_15	你没话说，\n我可有话说！
E0042_00_208_a_16	让你也尝尝安娜的痛苦！
E0042_00_208_b_01	你这老家伙，
E0042_00_208_b_02	就这点能耐还想打倒我？！
E0042_00_208_b_03	是时候使用陨石魔法了吗……
E0042_00_208_b_04	快住手！那样做的话……
E0042_00_208_b_05	太乱来了！你这样身体会承受不了的！
E0042_00_208_b_06	我要将全部生命转化为ＭＰ，
E0042_00_208_b_07	一定要打倒你！
E0042_00_208_b_08	呃！你、你怎么会召唤陨石……
E0042_01_208_a_01	混账……\n竟然会使陨石魔法……
E0042_01_208_a_02	(TELLA)！
E0042_01_208_a_03	不过……\n土之水晶我收下了……\n(CAIN)，我们撤退！
E0042_01_208_a_04	……
E0042_01_208_a_05	因为受伤，对其使用的魔法也瓦解了吗……\n不过没关系，你们已经没用了……\n这仇我一定会报！
E0042_01_208_a_06	高贝扎，别想逃！
E0042_01_208_a_07	别小瞧我！
E0042_01_208_a_08	？！
E0042_01_208_a_09	为何……不给我最后一击？
E0042_01_208_a_10	你是……
E0042_01_208_a_11	？
E0042_01_208_a_12	你究竟是……\n唔……唔唔！
E0042_01_208_a_13	？
E0042_01_208_a_14	这场比试……暂且中止！
E0042_01_208_a_15	(CECIL)阁下！
E0042_01_208_a_16	你没事吧？！
E0042_01_208_a_17	嗯……\n看来是陨石的威力奏效了……<P>\n比起我来，(TELLA)都已经……
E0042_01_208_a_18	我没能打倒他……
E0042_01_208_a_19	你别说话了！
E0042_01_208_a_20	这或许是……被憎恨蒙蔽双眼而战斗的报应吧……<P>\n替……替我为……安娜……报仇！
E0042_01_208_a_21	(TELLA)！
E0042_01_208_a_22	！
E0042_01_208_a_23	……
E0042_01_208_a_24	快睁开眼睛啊！\n这个臭老头！！
E0042_01_208_a_25	……
E0042_01_208_a_26	(TELLA)阁下……
E0042_01_208_a_27	和你女儿一起好好安息吧……
E0042_01_208_a_28	(TELLA)……\n我们一定会为你和安娜……<P>\n报仇的！
E0043_00_208_a_01	(CAIN)！<P>\n(CAIN)！
E0043_00_208_a_02	(CECIL)！\n抱、抱歉……\n我……我都干了些什么……
E0043_00_208_a_03	不是你的错……\n你被操纵了……
E0043_00_208_a_04	但是，我还有意识。\n我对(ROZA)……
E0043_00_208_a_05	(ROZA)！！<P>\n(ROZA)在哪儿？！
E0043_00_208_a_06	她在上面！没时间了！
E0043_00_208_a_07	(CECIL)！
E0043_00_208_a_08	(ROZA)……
E0043_00_208_a_09	我相信你一定会来的……
E0043_00_208_a_10	你被掳走之后我才明白……<P>\n我对你……
E0043_00_208_a_11	(CECIL)……
E0043_00_208_a_12	……
E0043_00_208_a_13	哎呀，你们打得真火热！
E0043_00_208_a_14	(CAIN)？！
E0043_00_208_a_15	他恢复正常了……
E0043_00_208_a_16	(ROZA)……请原谅我。\n我并非完全是因为被高贝扎操纵！<P>\n我想让你待在我身边！
E0043_00_208_a_17	(CAIN)……
E0043_00_208_a_18	……
E0043_00_208_a_19	……
E0043_00_208_a_20	让我们一起战斗吧，\n(CAIN)……
E0043_00_208_a_21	抱歉……\n请原谅我……\n(ROZA)、(CECIL)！
E0043_00_208_a_22	……
E0043_00_208_a_23	喂！\n我们可没有时间磨蹭！\n这里很危险！
E0043_00_208_a_24	(CAIN)，我们走！
E0043_00_208_a_25	(CECIL)……
E0043_00_208_a_26	我们需要身为龙骑士的你的力量！\n能和我们一同与高贝扎战斗吗？
E0043_00_208_a_27	抱歉……(CECIL)、(ROZA)……\n感谢你们给我这个机会！
E0043_00_208_a_28	“白魔法师(ROZA)”和\n“龙骑士(CAIN)”成为了同伴！
E0044_00_209_a_01	哈哈哈哈哈……
E0044_00_209_a_02	竟然能让高贝扎大人受伤，\n看来我小看了你们呢！
E0044_00_209_a_03	那是高贝扎四天王……\n风之巴尔巴莉希娅！
E0044_00_209_a_04	(CAIN)。\n你拥有如此强大的力量，\n却倒戈相向！
E0044_00_209_a_05	我并没有倒戈相向，\n应该说我恢复正常了！\n巴尔巴莉希娅！
E0044_00_209_a_06	别叫得这么亲热！\n早知如此，\n我应该先灭了你和(ROZA)。<P>\n不过，你们之中应该已经没人能使用陨石魔法了。\n你们好好地结伴下地狱去吧！
E0044_00_209_a_07	哼，空中战可不是你一个人的绝招！
E0044_00_209_b_01	这样不行！前面的风太大根本看不清！
E0044_00_209_b_02	只能跳跃进攻了！
E0044_01_209_a_01	(CAIN)，混账！\n即使打倒了我……\n还有四天王里最后一个在等着你！<P>\n你们就和这座佐特塔一起消失吧！！
E0044_01_209_a_02	哇哈哈哈哈！
E0044_01_209_a_03	塔在崩毁！
E0044_01_209_a_04	可恶！
E0044_01_209_a_05	呀！！！！
E0044_01_209_a_06	大家抓住我！
E0044_01_209_a_07	传送！
N999_C01_208_03_01	上锁了。
P013_C00_209_02_01	要是再晚一步，\n(ROZA)就会被断头台给……
E0045_00_109_a_01	似乎深不见底……
E0045_00_109_a_02	什么？
N109_C00_110_10_01	想要我给你跳一支不可思议之舞吗？\n据说这支舞是从里之大地传承下来的。<P>\n我开始了哦！
N102_C01_106_01_01	这里是继承了矮人之血的村子，\n阿加尔特。
N103_C00_106_03_01	按照这座村子的传说，\n可知一切事物都存在表里两面。\n没错，这个世界也一样……
N107_C01_106_05_01	我很强壮哦！<P>\n据说，我爷爷的爷爷的爷爷……\n比我更强壮哦！
N105_C01_106_02_01	我们没有太阳的恩泽便活不下去。\n但据说祖先和我们不同。
N106_C02_106_06_01	因为我是矮人族的子孙所以才这么矮小吗？\n如果是食人巨妖的子孙就好了。
N104_C00_106_07_01	诶？你问我们的祖先是怎样到这儿来的？<P>\n嗯……\n我早就忘了。
N114_C00_106_04_01	这里供奉着从古代遗留至今的井。\n据说它深不见底。
N103_C02_107_01_01	我老公沉迷于观测的时候，\n会不吃不喝呢！真拿他没办法！
N110_C01_107_02_01	这里是克利奥天文台。\n这里有一台世界上独一无二的望远镜哦！\n最近，月亮的样子有些奇怪，\n因此我一直忙于观测星象。
N999_C02_107_03_01	《夜空的浪漫主义》
N999_C02_107_02_01	《星座的名称及其由来》
N999_C02_107_01_01	《月亮的阴晴圆缺与人类的历史》
N110_C00_108_01_01	我是克利奥。\n在这里观测月亮。<P>\n天上有两轮月亮……<P>\n其中一轮月亮没有生物居住，\n但另一轮月亮上面似乎有生物的痕迹。<P>\n那轮月亮，\n最近仿佛变得像血一样红……\n希望不要发生无妄之灾……
N114_C01_110_01_01	据说，祖先是从里之大地来到陆地的。\n并且，里之大地也有太阳。\n那个太阳名为岩浆……
N102_C02_110_02_01	前段时间，\n我亲眼看到红色的不明物被吸入北边的喷火口！
N103_C02_110_04_01	和外面不一样，这个村子从来都很和平。\n但是，有时会发生地震。
N107_C02_110_06_01	既然有白天，必然也会有黑夜。\n没有黑暗，必然也没有光明。\n一切都是大自然的安排……<P>\n这些都是祖先大人说的！
N106_C01_110_07_01	我奶奶是村里年纪最大的人。\n她什么都知道哦！
N104_C00_110_08_01	传闻祖先们都是从北边山顶的大洞到达这座村子的……<P>\n现在，那个大洞被堵住了。\n但首要问题是我们无法在天空中飞翔。
N105_C02_110_09_01	据远古流传下来的传说……<P>\n在我们把太阳之石送回故乡之时，\n通往故乡的道路便会开启……
E0046_01_02_a_01	那是什么？
E0046_01_02_a_02	赤翼队！
E0046_03_02_a_01	我们来晚了一步吗！
E0046_03_02_a_02	他们在和谁战斗？
E0046_03_02_a_03	嘿！让我们强行突破吧！\n紧紧抓好了！
E0046_03_02_a_04	企业号，很痛吧？\n暂且忍住！
E0046_03_02_a_05	我、我们要掉下去了吗？！
E0046_03_02_a_06	(CECIL)！
E0046_04_02_a_01	(ROZA)！
E0046_04_02_a_02	大家都没事吧？
E0046_04_02_a_03	嗯……但是，\n企业号已严重损毁……<P>\n很遗憾我们没法继续飞行了……
E0046_04_02_a_04	是吗……\n没办法，我们下去吧。
E0047_00_120_a_01	哎呀，你们都平安无事啊。
E0047_00_120_a_02	请问您是哪位？
E0047_00_120_a_03	寡人是统治地下世界的\n矮人王乔特。
E0047_00_120_a_04	“暗之水晶”还在这里吗？！
E0047_00_120_a_05	果然你是为此而来的。\n不过，你们也受到了炮击，\n应该不是他们一伙的。\n我们也险些把你们击落。
E0047_00_120_a_06	地下的水晶还在吗？
E0047_00_120_a_07	很遗憾，４颗水晶之中的２颗已经被他们掠夺了。
E0047_00_120_a_08	果然我们没赶上……
E0047_00_120_a_09	不过，这座城堡中的水晶还在。\n矮人战车队设法把它追了回来。
E0047_00_120_a_10	就是刚才与飞空艇战斗的战车吧。
E0047_00_120_a_11	哦，原来那东西叫做飞空艇啊。\n没想到上面的世界竟有如此神奇的交通工具……<P>\n寡人引以为豪的战车队遭到空袭时也受到了损害。<P>\n对了，你们能用那个叫飞空艇的东西掩护我军吗？
E0047_00_120_a_12	由于刚才遭受炮击，\n加上意外降落，\n飞空艇恐怕没法启动了。
E0047_00_120_a_13	需要寡人给你们准备\n修理所需的工具吗？
E0047_00_120_a_14	应急处理老夫还是能做到的。\n但船体无法承受地下熔岩发出的热量。\n老夫必须返回地面，前往秘银村修理装甲！<P>\n好嘞！老夫去去就回！
E0047_00_120_a_15	(CID)！
E0047_00_120_a_16	别担心，老夫马上就回来！\n你们就乖乖地等着升级后的企业号吧！
E0047_00_120_a_17	请保重……
E0047_00_120_a_18	呵呵，(ROZA)！\n可别爱上老夫哦！
E0047_00_120_a_19	“(CID)”离队了。
E0047_00_120_a_20	矮人国王。\n这座城市的水晶究竟在哪儿？
E0047_00_120_a_21	寡人把它藏在王座后面的密室了！<P>\n这样一来，在我有生之年就能守护好水晶！
E0047_00_120_a_22	！
E0047_00_120_a_23	(YANG)？怎么了？
E0047_00_120_a_24	感觉有人在偷听！
E0047_00_120_a_25	是谁？！
E0047_00_120_a_26	除了我们之外，应该没有别人了吧。
E0047_00_120_a_27	刚才我感觉到了外人的气息！
E0047_00_120_a_28	打开门！
E0047_00_120_a_29	啦哩！
E0047_01_339_a_01	门打不开！
E0047_01_339_a_02	呀嚯嚯嚯！
E0047_01_339_a_03	那是什么？
E0047_01_339_a_04	人偶！
E0047_01_339_a_05	我们是活泼开朗的卡尔克布莉娜！
E0047_01_339_a_06	我们是可怕又可爱的人偶！
E0047_01_339_a_07	蠢蛋们！
E0047_01_339_a_08	亏你们恬不知耻地干了这么多坏事！
E0047_01_339_a_09	让我们来打倒你们。
E0047_01_339_a_10	把你们当作送给高贝扎大人的礼物！
E0047_01_339_a_11	呀嚯嚯嚯！
E0047_01_339_b_01	人偶合体了！
E0047_01_339_b_02	合体能量耗尽！
E0047_02_339_a_01	竟然打倒了我们！
E0047_02_339_a_02	好痛啊！
E0047_02_339_a_03	不过，这个地方已经泄密了！
E0047_02_339_a_04	要帮我们报仇啊！
E0047_02_339_a_05	高贝扎大人！
E0047_02_339_a_06	什么？！
E0047_02_339_a_07	久违了……
E0047_02_339_a_08	高贝扎！
E0047_02_339_a_09	前些日子承蒙关照。\n不过，那个能使用陨石魔法的法师已经不在了。<P>\n作为那场战斗的回礼，\n让我告诉你们我收集水晶的原因吧。\n光之水晶和暗之水晶，一共有８颗……<P>\n它们是重启被封印的、\n通往月亮之路的“巴别塔”的钥匙。\n月亮蕴藏着超越我们人类智慧的力量。<P>\n这颗水晶是我收集的第７颗……\n也就是说，只剩下最后１颗了。<P>\n我能收集到这么多水晶，你们功不可没。\n不送点小礼给你们也说不过去。<P>\n接招！\n这是我送给你们最后的礼物！
E0047_02_339_b_01	哈哈哈，这就是你们的力量吗？
E0047_02_339_b_02	叫你们老实一会儿！
E0047_02_339_b_03	你们的身体已动弹不得，
E0047_02_339_b_04	尽情感受映射在你们眼中真正的恐惧吧！
E0047_02_339_b_05	上吧！黑龙！
E0047_02_339_b_06	永别了，(CECIL)！
E0047_02_339_b_07	雾、雾龙……
E0047_02_339_b_08	居然用雾之力把黑龙给……
E0047_02_339_b_09	没事了，已经可以动了！
E0047_02_339_b_10	这声音是……
E0047_02_339_b_11	我居然……会输……
E0047_04_339_a_01	打倒了！\n我们打倒了高贝扎！
E0047_04_339_a_02	(RYDIA)！\n都是你的功劳哦！
E0047_04_339_a_03	不过，你怎么会变成这样？
E0047_04_339_a_04	我被利维亚桑吞噬，\n并带到了幻界。
E0047_04_339_a_05	幻界？
E0047_04_339_a_06	就是幻兽们居住的世界。\n在那儿，我和幻兽们成为了朋友。<P>\n虽然以后无法继续使用白魔法，\n不过我的召唤能力和黑魔法都提高了很多！<P>\n但是，幻界时间流动的速度和这里不同……
E0047_04_339_a_07	所以，你变成了大人的样子？
E0047_04_339_a_08	(CECIL)，她是谁？
E0047_04_339_a_09	迷雾村的(RYDIA)。
E0047_04_339_a_10	她是那个小女孩吗？！
E0047_04_339_a_11	真是令人吃惊啊！
E0047_04_339_a_12	但是，你为何要帮助我们……\n我曾经杀害了你的母亲……
